trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1725189780_2..S01X173,068300_2..S01X173,2,1,1725189780,02 1123  96S/FLA,1725207378,1725207392,840,0,0
1725189840_GS.S01R,068400_GS.S01R,GS,1,1725189840,0S 1124  TSS/GCS,1725204287,1725204302,258,0,0
1725189870_4..N01R,068450_4..N01R,4,0,1725189870,04 1124+ NLT/WDL,1725209088,1725209102,1106,0,0
1725189870_4..S01R,068450_4..S01R,4,1,1725189870,04 1124+ WDL/NLT,1725209253,1725209267,1139,0,0
1725189870_6..N01X027,068450_6..N01X027,6,0,1725189870,06 1124+ BBR/PEL,1725209208,1725209222,1130,0,0
1725189870_6..S06R,068450_6..S06R,6,1,1725189870,06 1124+ 3AB/BBR,1725206313,1725206327,546,0,0
1725189930_2..N01X008,068550_2..N01X008,2,0,1725189930,02 1125+ FLA/96S,1725207273,1725207287,739,0,0
1725189960_5..N01X003,068600_5..N01X003,5,0,1725189960,05 1126  180/DYR,1725205142,1725205157,372,0,0
1725189960_7..S,068600_7..S,7,1,1725189960,07 1126 MST/34H,1725206808,1725206822,686,0,0
1725190050_1..S03R,068750_1..S03R,1,1,1725190050,01 1127+ 242/SFT,1725207948,1725207962,874,0,0
1725190050_6..S01R,068750_6..S01R,6,1,1725190050,06 1127+ PEL/BBR,1725204197,1725204452,246,0,0
1725190080_5..N08X004,068800_5..N08X004,5,0,1725190080,05 1128  BWG/MOT,1725206117,1725206118,505,0,0
1725190140_1..N03R,068900_1..N03R,1,0,1725190140,01 1129  SFT/242,1725207873,1725207887,811,0,0
1725190140_7..N,068900_7..N,7,0,1725190140,07 1129 34H/MST,1725206792,1725206793,631,0,0
1725190170_5..S08X001,068950_5..S08X001,5,1,1725190170,05 1129+ MOT/BWG,1725206478,1725206492,516,0,0
1725190200_2..S33X001,069000_2..S33X001,2,1,1725190200,02 1130  241/3RD,1725206628,1725206642,562,0,0
1725190200_5..S01R,069000_5..S01R,5,1,1725190200,05 1130  DYR/180,1725205247,1725205262,338,0,0
1725190200_GS.N04R,069000_GS.N04R,GS,0,1725190200,0S 1130  GCS/TSS,1725204692,1725204707,4121,0,0
